date,r_fighter,b_fighter,winner,weight_class
02/06/2021,Beneil Dariush,Diego Ferreira,Red,Lightweight
02/06/2021,Danilo Marques,Mike Rodriguez,Red,Light Heavyweight
02/06/2021,Devonte Smith,Justin Jaynes,Red,Catch Weight
02/06/2021,Karol Rosa,Joselyne Edwards,Red,Women's Bantamweight
02/06/2021,Lara Procopio,Molly McCann,Red,Women's Flyweight
02/06/2021,SeungWoo Choi,Youssef Zalal,Red,Featherweight
02/06/2021,Timur Valiev,Martin Day,Red,Featherweight
02/06/2021,Ode Osbourne,Jerome Rivera,Red,Featherweight
01/23/2021,Dustin Poirier,Conor McGregor,Red,Lightweight
01/23/2021,Michael Chandler,Dan Hooker,Red,Lightweight
01/23/2021,Joanne Wood,Jessica Eye,Red,Women's Flyweight
01/23/2021,Makhmud Muradov,Andrew Sanchez,Red,Middleweight
01/23/2021,Marina Rodriguez,Amanda Ribas,Red,Women's Strawweight
01/23/2021,Arman Tsarukyan,Matt Frevola,Red,Lightweight
01/23/2021,Brad Tavares,Antonio Carlos Junior,Red,Middleweight
01/23/2021,Julianna Pena,Sara McMann,Red,Women's Bantamweight
01/23/2021,Marcin Prachnio,Khalil Rountree Jr.,Red,Light Heavyweight
01/23/2021,Movsar Evloev,Nik Lentz,Red,Catch Weight
01/23/2021,Amir Albazi,Zhalgas Zhumagulov,Red,Flyweight
01/20/2021,Michael Chiesa,Neil Magny,Red,Welterweight
01/20/2021,Warlley Alves,Mounir Lazzez,Red,Welterweight
01/20/2021,Ike Villanueva,Vinicius Moreira,Red,Light Heavyweight
01/20/2021,Viviane Araujo,Roxanne Modafferi,Red,Women's Flyweight
01/20/2021,Matt Schnell,Tyson Nam,Red,Flyweight
01/20/2021,Lerone Murphy,Douglas Silva de Andrade,Red,Featherweight
01/20/2021,Omari Akhmedov,Tom Breese,Red,Middleweight
01/20/2021,Ricky Simon,Gaetano Pirrello,Red,Bantamweight
01/20/2021,Sumudaerji,Zarrukh Adashev,Red,Flyweight
01/20/2021,Dalcha Lungiambula,Markus Perez,Red,Middleweight
01/20/2021,Francisco Figueiredo,Jerome Rivera,Red,Flyweight
01/20/2021,Mike Davis,Mason Jones,Red,Lightweight
01/20/2021,Umar Nurmagomedov,Sergey Morozov,Red,Bantamweight
01/20/2021,Manon Fiorot,Victoria Leonardo,Red,Women's Flyweight
01/16/2021,Max Holloway,Calvin Kattar,Red,Featherweight
01/16/2021,Carlos Condit,Matt Brown,Red,Welterweight
01/16/2021,Li Jingliang,Santiago Ponzinibbio,Red,Welterweight
01/16/2021,Alessio Di Chirico,Joaquin Buckley,Red,Middleweight
01/16/2021,Punahele Soriano,Dusko Todorovic,Red,Middleweight
01/16/2021,Joselyne Edwards,Wu Yanan,Red,Women's Bantamweight
01/16/2021,Carlos Felipe,Justin Tafa,Red,Heavyweight
01/16/2021,Ramazan Emeev,David Zawada,Red,Welterweight
01/16/2021,Vanessa Melo,Sarah Moras,Red,Women's Bantamweight
01/16/2021,Austin Lingo,Jacob Kilburn,Red,Featherweight
12/19/2020,Stephen Thompson,Geoff Neal,Red,Welterweight
12/19/2020,Jose Aldo,Marlon Vera,Red,Bantamweight
12/19/2020,Michel Pereira,Khaos Williams,Red,Welterweight
12/19/2020,Rob Font,Marlon Moraes,Red,Bantamweight
12/19/2020,Marcin Tybura,Greg Hardy,Red,Heavyweight
12/19/2020,Anthony Pettis,Alex Morono,Red,Welterweight
12/19/2020,Pannie Kianzad,Sijara Eubanks,Red,Women's Bantamweight
12/19/2020,Deron Winn,Antonio Arroyo,Red,Catch Weight
12/19/2020,Taila Santos,Gillian Robertson,Red,Women's Flyweight
12/19/2020,Tafon Nchukwi,Jamie Pickett,Red,Middleweight
12/19/2020,Jimmy Flick,Cody Durden,Red,Flyweight
12/19/2020,Christos Giagos,Carlton Minus,Red,Catch Weight
12/12/2020,Charles Oliveira,Tony Ferguson,Red,Lightweight
12/12/2020,Mackenzie Dern,Virna Jandiroba,Red,Women's Strawweight
12/12/2020,Kevin Holland,Jacare Souza,Red,Middleweight
12/12/2020,Ciryl Gane,Junior Dos Santos,Red,Heavyweight
12/12/2020,Cub Swanson,Daniel Pineda,Red,Featherweight
12/12/2020,Rafael Fiziev,Renato Moicano,Red,Lightweight
12/12/2020,Gavin Tucker,Billy Quarantillo,Red,Featherweight
12/12/2020,Tecia Torres,Sam Hughes,Red,Women's Strawweight
12/12/2020,Chase Hooper,Peter Barrett,Red,Featherweight
12/05/2020,Marvin Vettori,Jack Hermansson,Red,Middleweight
12/05/2020,Jamahal Hill,Ovince Saint Preux,Red,Light Heavyweight
12/05/2020,Gabriel Benitez,Justin Jaynes,Red,Lightweight
12/05/2020,Roman Dolidze,John Allan,Red,Light Heavyweight
12/05/2020,Jordan Leavitt,Matt Wiman,Red,Lightweight
12/05/2020,Louis Smolka,Jose Quinonez,Red,Bantamweight
12/05/2020,Ilia Topuria,Damon Jackson,Red,Featherweight
12/05/2020,Jake Collier,Gian Villante,Red,Heavyweight
11/28/2020,Anthony Smith,Devin Clark,Red,Light Heavyweight
11/28/2020,Miguel Baeza,Takashi Sato,Red,Welterweight
11/28/2020,Parker Porter,Josh Parisian,Red,Heavyweight
11/28/2020,Bill Algeo,Spike Carlyle,Red,Featherweight
11/28/2020,Norma Dumont,Ashlee Evans-Smith,Red,Women's Bantamweight
11/28/2020,Jonathan Pearce,Kai Kamaka,Red,Featherweight
11/28/2020,Anderson Dos Santos,Martin Day,Red,Bantamweight
11/28/2020,Gina Mazany,Rachael Ostovich,Red,Women's Flyweight
11/28/2020,Sumudaerji,Malcolm Gordon,Red,Flyweight
11/28/2020,Nate Maness,Luke Sanders,Red,Catch Weight
11/21/2020,Deiveson Figueiredo,Alex Perez,Red,UFC Flyweight Title
11/21/2020,Valentina Shevchenko,Jennifer Maia,Red,UFC Women's Flyweight Title
11/21/2020,Tim Means,Mike Perry,Red,Welterweight
11/21/2020,Katlyn Cerminara,Cynthia Calvillo,Red,Women's Flyweight
11/21/2020,Paul Craig,Mauricio Rua,Red,Light Heavyweight
11/21/2020,Brandon Moreno,Brandon Royval,Red,Flyweight
11/21/2020,Joaquin Buckley,Jordan Wright,Red,Middleweight
11/21/2020,Antonina Shevchenko,Ariane Lipski,Red,Women's Flyweight
11/21/2020,Nicolas Dalby,Daniel Rodriguez,Red,Welterweight
11/21/2020,Alan Jouban,Jared Gooden,Red,Welterweight
11/21/2020,Kyle Daukaus,Dustin Stoltzfus,Red,Middleweight
11/21/2020,Sasha Palatnikov,Louis Cosce,Red,Welterweight
11/14/2020,Rafael Dos Anjos,Paul Felder,Red,Lightweight
11/14/2020,Khaos Williams,Abdul Razak Alhassan,Red,Welterweight
11/14/2020,Ashley Yoder,Miranda Granger,Red,Women's Strawweight
11/14/2020,Sean Strickland,Brendan Allen,Red,Catch Weight
11/14/2020,Cory McKenna,Kay Hansen,Red,Women's Strawweight
11/14/2020,Kanako Murata,Randa Markos,Red,Women's Strawweight
11/14/2020,Tony Gravely,Geraldo de Freitas,Red,Bantamweight
11/14/2020,Alex Morono,Rhys McKee,Red,Welterweight
11/14/2020,Don'Tale Mayes,Roque Martinez,Red,Heavyweight
11/07/2020,Glover Teixeira,Thiago Santos,Red,Light Heavyweight
11/07/2020,Andrei Arlovski,Tanner Boser,Red,Heavyweight
11/07/2020,Raoni Barcelos,Khalid Taha,Red,Bantamweight
11/07/2020,Giga Chikadze,Jamey Simmons,Red,Featherweight
11/07/2020,Yan Xiaonan,Claudia Gadelha,Red,Women's Strawweight
11/07/2020,Trevin Giles,Bevon Lewis,Red,Middleweight
11/07/2020,Alexandr Romanov,Marcos Rogerio de Lima,Red,Heavyweight
11/07/2020,Darren Elkins,Eduardo Garagorri,Red,Featherweight
11/07/2020,Max Griffin,Ramiz Brahimaj,Red,Welterweight
11/07/2020,Gustavo Lopez,Anthony Birchak,Red,Bantamweight
10/31/2020,Uriah Hall,Anderson Silva,Red,Middleweight
10/31/2020,Bryce Mitchell,Andre Fili,Red,Featherweight
10/31/2020,Greg Hardy,Maurice Greene,Red,Heavyweight
10/31/2020,Kevin Holland,Charlie Ontiveros,Red,Middleweight
10/31/2020,Thiago Moises,Bobby Green,Red,Lightweight
10/31/2020,Alexander Hernandez,Chris Gruetzemacher,Red,Lightweight
10/31/2020,Adrian Yanez,Victor Rodriguez,Red,Bantamweight
10/31/2020,Sean Strickland,Jack Marshman,Red,Middleweight
10/31/2020,Jason Witt,Cole Williams,Red,Welterweight
10/31/2020,Dustin Jacoby,Justin Ledet,Red,Light Heavyweight
10/31/2020,Miles Johns,Kevin Natividad,Red,Bantamweight
10/24/2020,Khabib Nurmagomedov,Justin Gaethje,Red,UFC Lightweight Title
10/24/2020,Robert Whittaker,Jared Cannonier,Red,Middleweight
10/24/2020,Alexander Volkov,Walt Harris,Red,Heavyweight
10/24/2020,Phil Hawes,Jacob Malkoun,Red,Middleweight
10/24/2020,Lauren Murphy,Liliya Shakirova,Red,Women's Flyweight
10/24/2020,Magomed Ankalaev,Ion Cutelaba,Red,Light Heavyweight
10/24/2020,Tai Tuivasa,Stefan Struve,Red,Heavyweight
10/24/2020,Casey Kenney,Nathaniel Wood,Red,Catch Weight
10/24/2020,Shavkat Rakhmonov,Alex Oliveira,Red,Welterweight
10/24/2020,Miranda Maverick,Liana Jojua,Red,Women's Flyweight
10/24/2020,Joel Alvarez,Alexander Yakovlev,Red,Lightweight
10/17/2020,Brian Ortega,Chan Sung Jung,Red,Featherweight
10/17/2020,Jessica Andrade,Katlyn Cerminara,Red,Women's Flyweight
10/17/2020,Jimmy Crute,Modestas Bukauskas,Red,Light Heavyweight
10/17/2020,James Krause,Claudio Silva,Red,Welterweight
10/17/2020,Jonathan Martinez,Thomas Almeida,Red,Featherweight
10/17/2020,Guram Kutateladze,Mateusz Gamrot,Red,Lightweight
10/17/2020,Gillian Robertson,Poliana Botelho,Red,Women's Flyweight
10/17/2020,JunYong Park,John Phillips,Red,Middleweight
10/17/2020,Fares Ziam,Jamie Mullarkey,Red,Lightweight
10/17/2020,Maxim Grishin,Gadzhimurad Antigulov,Red,Light Heavyweight
10/17/2020,Said Nurmagomedov,Mark Striegl,Red,Bantamweight
10/10/2020,Cory Sandhagen,Marlon Moraes,Red,Bantamweight
10/10/2020,Edson Barboza,Makwan Amirkhani,Red,Featherweight
10/10/2020,Marcin Tybura,Ben Rothwell,Red,Heavyweight
10/10/2020,Dricus Du Plessis,Markus Perez,Red,Middleweight
10/10/2020,Tom Aspinall,Alan Baudot,Red,Heavyweight
10/10/2020,Ilia Topuria,Youssef Zalal,Red,Featherweight
10/10/2020,Tom Breese,KB Bhullar,Red,Middleweight
10/10/2020,Chris Daukaus,Rodrigo Nascimento,Red,Heavyweight
10/10/2020,Joaquin Buckley,Impa Kasanganay,Red,Middleweight
10/10/2020,Tony Kelley,Ali AlQaisi,Red,Bantamweight
10/10/2020,Giga Chikadze,Omar Morales,Red,Featherweight
10/10/2020,Tracy Cortez,Stephanie Egger,Red,Women's Bantamweight
10/10/2020,Tagir Ulanbekov,Bruno Silva,Red,Flyweight
10/03/2020,Holly Holm,Irene Aldana,Red,Women's Bantamweight
10/03/2020,Carlos Felipe,Yorgan De Castro,Red,Heavyweight
10/03/2020,Germaine de Randamie,Julianna Pena,Red,Women's Bantamweight
10/03/2020,Kyler Phillips,Cameron Else,Red,Bantamweight
10/03/2020,Dusko Todorovic,Dequan Townsend,Red,Middleweight
10/03/2020,Carlos Condit,Court McGee,Red,Welterweight
10/03/2020,Nassourdine Imavov,Jordan Williams,Red,Middleweight
10/03/2020,Loma Lookboonmee,Jinh Yu Frey,Red,Women's Strawweight
10/03/2020,Casey Kenney,Alatengheili,Red,Bantamweight
10/03/2020,Luigi Vendramini,Jessin Ayari,Red,Lightweight
09/26/2020,Israel Adesanya,Paulo Costa,Red,UFC Middleweight Title
09/26/2020,Jan Blachowicz,Dominick Reyes,Red,UFC Light Heavyweight Title
09/26/2020,Brandon Royval,Kai Kara-France,Red,Flyweight
09/26/2020,Ketlen Vieira,Sijara Eubanks,Red,Women's Bantamweight
09/26/2020,Hakeem Dawodu,Zubaira Tukhugov,Red,Featherweight
09/26/2020,Brad Riddell,Alex Da Silva,Red,Lightweight
09/26/2020,Jake Matthews,Diego Sanchez,Red,Welterweight
09/26/2020,Ludovit Klein,Shane Young,Red,Featherweight
09/26/2020,William Knight,Aleksa Camur,Red,Light Heavyweight
09/26/2020,Juan Espino,Jeff Hughes,Red,Heavyweight
09/26/2020,Danilo Marques,Khadis Ibragimov,Red,Light Heavyweight
09/19/2020,Colby Covington,Tyron Woodley,Red,Welterweight
09/19/2020,Khamzat Chimaev,Gerald Meerschaert,Red,Middleweight
09/19/2020,Johnny Walker,Ryan Spann,Red,Light Heavyweight
09/19/2020,Mackenzie Dern,Randa Markos,Red,Women's Strawweight
09/19/2020,Kevin Holland,Darren Stewart,Red,Middleweight
09/19/2020,David Dvorak,Jordan Espinosa,Red,Flyweight
09/19/2020,Damon Jackson,Mirsad Bektic,Red,Featherweight
09/19/2020,Mayra Bueno Silva,Mara Romero Borella,Red,Women's Flyweight
09/19/2020,Jessica-Rose Clark,Sarah Alpar,Red,Women's Bantamweight
09/19/2020,Darrick Minner,TJ Laramie,Red,Featherweight
09/19/2020,Randy Costa,Journey Newson,Red,Bantamweight
09/19/2020,Andre Ewell,Irwin Rivera,Red,Bantamweight
09/19/2020,Tyson Nam,Jerome Rivera,Red,Bantamweight
09/12/2020,Michelle Waterson-Gomez,Angela Hill,Red,Women's Strawweight
09/12/2020,Ottman Azaitar,Khama Worthy,Red,Lightweight
09/12/2020,Roxanne Modafferi,Andrea Lee,Red,Women's Flyweight
09/12/2020,Ed Herman,Mike Rodriguez,Red,Light Heavyweight
09/12/2020,Bobby Green,Alan Patrick,Red,Lightweight
09/12/2020,Billy Quarantillo,Kyle Nelson,Red,Featherweight
09/12/2020,Sijara Eubanks,Julia Avila,Red,Women's Bantamweight
09/12/2020,Alexandr Romanov,Roque Martinez,Red,Heavyweight
09/12/2020,Jalin Turner,Brok Weaver,Red,Catch Weight
09/12/2020,Bryan Barberena,Anthony Ivy,Red,Welterweight
09/12/2020,Sabina Mazo,Justine Kish,Red,Women's Flyweight
09/05/2020,Alistair Overeem,Augusto Sakai,Red,Heavyweight
09/05/2020,Ovince Saint Preux,Alonzo Menifield,Red,Light Heavyweight
09/05/2020,Michel Pereira,Zelim Imadaev,Red,Welterweight
09/05/2020,Andre Muniz,Bartosz Fabinski,Red,Middleweight
09/05/2020,Brian Kelleher,Ray Rodriguez,Red,Featherweight
09/05/2020,Viviane Araujo,Montana De La Rosa,Red,Women's Flyweight
09/05/2020,Hunter Azure,Cole Smith,Red,Bantamweight
08/29/2020,Aleksandar Rakic,Anthony Smith,Red,Light Heavyweight
08/29/2020,Neil Magny,Robbie Lawler,Red,Welterweight
08/29/2020,Alexa Grasso,Ji Yeon Kim,Red,Women's Flyweight
08/29/2020,Ricardo Lamas,Bill Algeo,Red,Featherweight
08/29/2020,Impa Kasanganay,Maki Pitolo,Red,Middleweight
08/29/2020,Zak Cummings,Alessio Di Chirico,Red,Middleweight
08/29/2020,Alex Caceres,Austin Springer,Red,Featherweight
08/29/2020,Sean Brady,Christian Aguilera,Red,Welterweight
08/29/2020,Polyana Viana,Emily Whitmire,Red,Women's Strawweight
08/29/2020,Mallory Martin,Hannah Cifers,Red,Women's Strawweight
08/22/2020,Frankie Edgar,Pedro Munhoz,Red,Bantamweight
08/22/2020,Mike Rodriguez,Marcin Prachnio,Red,Light Heavyweight
08/22/2020,Joe Solecki,Austin Hubbard,Red,Lightweight
08/22/2020,Shana Dobson,Mariya Agapova,Red,Women's Flyweight
08/22/2020,Daniel Rodriguez,Dwight Grant,Red,Welterweight
08/22/2020,Amanda Lemos,Mizuki,Red,Women's Strawweight
08/22/2020,Jordan Wright,Ike Villanueva,Red,Light Heavyweight
08/22/2020,Matthew Semelsberger,Carlton Minus,Red,Welterweight
08/15/2020,Stipe Miocic,Daniel Cormier,Red,UFC Heavyweight Title
08/15/2020,Marlon Vera,Sean O'Malley,Red,Bantamweight
08/15/2020,Jairzinho Rozenstruik,Junior Dos Santos,Red,Heavyweight
08/15/2020,Daniel Pineda,Herbert Burns,Red,Featherweight
08/15/2020,Merab Dvalishvili,John Dodson,Red,Bantamweight
08/15/2020,Vinc Pichel,Jim Miller,Red,Lightweight
08/15/2020,Virna Jandiroba,Felice Herrig,Red,Women's Strawweight
08/15/2020,Danny Chavez,TJ Brown,Red,Featherweight
08/15/2020,Livinha Souza,Ashley Yoder,Red,Women's Strawweight
08/15/2020,Chris Daukaus,Parker Porter,Red,Heavyweight
08/15/2020,Kai Kamaka,Tony Kelley,Red,Featherweight
08/08/2020,Derrick Lewis,Aleksei Oleinik,Red,Heavyweight
08/08/2020,Chris Weidman,Omari Akhmedov,Red,Middleweight
08/08/2020,Darren Stewart,Maki Pitolo,Red,Middleweight
08/08/2020,Yana Santos,Julija Stoliarenko,Red,Women's Bantamweight
08/08/2020,Beneil Dariush,Scott Holtzman,Red,Lightweight
08/08/2020,Tim Means,Laureano Staropoli,Red,Welterweight
08/08/2020,Kevin Holland,Joaquin Buckley,Red,Middleweight
08/08/2020,Nasrat Haqparast,Alexander Munoz,Red,Lightweight
08/08/2020,Andrew Sanchez,Wellington Turman,Red,Middleweight
08/08/2020,Gavin Tucker,Justin Jaynes,Red,Featherweight
08/08/2020,Youssef Zalal,Peter Barrett,Red,Featherweight
08/08/2020,Irwin Rivera,Ali AlQaisi,Red,Bantamweight
08/01/2020,Derek Brunson,Edmen Shahbazyan,Red,Middleweight
08/01/2020,Jennifer Maia,Joanne Wood,Red,Women's Flyweight
08/01/2020,Vicente Luque,Randy Brown,Red,Welterweight
08/01/2020,Bobby Green,Lando Vannata,Red,Lightweight
08/01/2020,Jonathan Martinez,Frankie Saenz,Red,Bantamweight
08/01/2020,Nate Maness,Johnny Munoz,Red,Featherweight
08/01/2020,Jamall Emmers,Vince Cachero,Red,Featherweight
07/25/2020,Robert Whittaker,Darren Till,Red,Middleweight
07/25/2020,Mauricio Rua,Rogerio Nogueira,Red,Light Heavyweight
07/25/2020,Fabricio Werdum,Alexander Gustafsson,Red,Heavyweight
07/25/2020,Carla Esparza,Marina Rodriguez,Red,Women's Strawweight
07/25/2020,Paul Craig,Gadzhimurad Antigulov,Red,Light Heavyweight
07/25/2020,Alex Oliveira,Peter Sobotta,Red,Welterweight
07/25/2020,Khamzat Chimaev,Rhys McKee,Red,Welterweight
07/25/2020,Francisco Trinaldo,Jai Herbert,Red,Lightweight
07/25/2020,Tom Aspinall,Jake Collier,Red,Heavyweight
07/25/2020,Movsar Evloev,Mike Grundy,Red,Featherweight
07/25/2020,Tanner Boser,Raphael Pessoa,Red,Heavyweight
07/25/2020,Pannie Kianzad,Bethe Correia,Red,Women's Bantamweight
07/25/2020,Ramazan Emeev,Niklas Stolze,Red,Welterweight
07/25/2020,Nathaniel Wood,John Castaneda,Red,Bantamweight
07/18/2020,Deiveson Figueiredo,Joseph Benavidez,Red,UFC Flyweight Title
07/18/2020,Jack Hermansson,Kelvin Gastelum,Red,Middleweight
07/18/2020,Rafael Fiziev,Marc Diakiese,Red,Lightweight
07/18/2020,Ariane Lipski,Luana Carolina,Red,Women's Flyweight
07/18/2020,Askar Askarov,Alexandre Pantoja,Red,Flyweight
07/18/2020,Roman Dolidze,Khadis Ibragimov,Red,Light Heavyweight
07/18/2020,Grant Dawson,Nad Narimani,Red,Catch Weight
07/18/2020,Joel Alvarez,Joe Duffy,Red,Lightweight
07/18/2020,Brett Johns,Montel Jackson,Red,Bantamweight
07/18/2020,Amir Albazi,Malcolm Gordon,Red,Bantamweight
07/18/2020,Arman Tsarukyan,Davi Ramos,Red,Lightweight
07/18/2020,Serghei Spivac,Carlos Felipe,Red,Heavyweight
07/15/2020,Calvin Kattar,Dan Ige,Red,Featherweight
07/15/2020,Tim Elliott,Ryan Benoit,Red,Flyweight
07/15/2020,Jimmie Rivera,Cody Stamann,Red,Featherweight
07/15/2020,Taila Santos,Molly McCann,Red,Women's Flyweight
07/15/2020,Mounir Lazzez,Abdul Razak Alhassan,Red,Welterweight
07/15/2020,Khamzat Chimaev,John Phillips,Red,Middleweight
07/15/2020,Lerone Murphy,Ricardo Ramos,Red,Featherweight
07/15/2020,Modestas Bukauskas,Andreas Michailidis,Red,Light Heavyweight
07/15/2020,Jared Gordon,Chris Fishgold,Red,Featherweight
07/15/2020,Liana Jojua,Diana Belbita,Red,Women's Flyweight
07/15/2020,Jack Shore,Aaron Phillips,Red,Bantamweight
07/11/2020,Kamaru Usman,Jorge Masvidal,Red,UFC Welterweight Title
07/11/2020,Alexander Volkanovski,Max Holloway,Red,UFC Featherweight Title
07/11/2020,Petr Yan,Jose Aldo,Red,UFC Bantamweight Title
07/11/2020,Rose Namajunas,Jessica Andrade,Red,Women's Strawweight
07/11/2020,Amanda Ribas,Paige VanZant,Red,Women's Flyweight
07/11/2020,Jiri Prochazka,Volkan Oezdemir,Red,Light Heavyweight
07/11/2020,Muslim Salikhov,Elizeu Zaleski dos Santos,Red,Welterweight
07/11/2020,Makwan Amirkhani,Danny Henry,Red,Featherweight
07/11/2020,Leonardo Santos,Roman Bogatov,Red,Lightweight
07/11/2020,Marcin Tybura,Maxim Grishin,Red,Heavyweight
07/11/2020,Raulian Paiva,Zhalgas Zhumagulov,Red,Flyweight
07/11/2020,Karol Rosa,Vanessa Melo,Red,Women's Bantamweight
07/11/2020,Davey Grant,Martin Day,Red,Bantamweight
06/27/2020,Dustin Poirier,Dan Hooker,Red,Lightweight
06/27/2020,Mike Perry,Mickey Gall,Red,Welterweight
06/27/2020,Maurice Greene,Gian Villante,Red,Heavyweight
06/27/2020,Brendan Allen,Kyle Daukaus,Red,Middleweight
06/27/2020,Takashi Sato,Jason Witt,Red,Welterweight
06/27/2020,Julian Erosa,Sean Woodson,Red,Catch Weight
06/27/2020,Khama Worthy,Luis Pena,Red,Lightweight
06/27/2020,Tanner Boser,Philipe Lins,Red,Heavyweight
06/27/2020,Kay Hansen,Jinh Yu Frey,Red,Women's Strawweight
06/27/2020,Youssef Zalal,Jordan Griffin,Red,Featherweight
06/20/2020,Curtis Blaydes,Alexander Volkov,Red,Heavyweight
06/20/2020,Josh Emmett,Shane Burgos,Red,Featherweight
06/20/2020,Raquel Pennington,Marion Reneau,Red,Women's Bantamweight
06/20/2020,Belal Muhammad,Lyman Good,Red,Welterweight
06/20/2020,Jim Miller,Roosevelt Roberts,Red,Catch Weight
06/20/2020,Bobby Green,Clay Guida,Red,Lightweight
06/20/2020,Tecia Torres,Brianna Fortino,Red,Women's Strawweight
06/20/2020,Gillian Robertson,Cortney Casey,Red,Women's Flyweight
06/20/2020,Justin Jaynes,Frank Camacho,Red,Lightweight
06/20/2020,Lauren Murphy,Roxanne Modafferi,Red,Women's Flyweight
06/20/2020,Austin Hubbard,Max Rohskopf,Red,Lightweight
06/13/2020,Cynthia Calvillo,Jessica Eye,Red,Women's Flyweight
06/13/2020,Marvin Vettori,Karl Roberson,Red,Middleweight
06/13/2020,Charles Rosa,Kevin Aguilar,Red,Lightweight
06/13/2020,Andre Fili,Charles Jourdain,Red,Featherweight
06/13/2020,Jordan Espinosa,Mark De La Rosa,Red,Bantamweight
06/13/2020,Mariya Agapova,Hannah Cifers,Red,Women's Flyweight
06/13/2020,Merab Dvalishvili,Gustavo Lopez,Red,Catch Weight
06/13/2020,Julia Avila,Gina Mazany,Red,Women's Bantamweight
06/13/2020,Tyson Nam,Zarrukh Adashev,Red,Bantamweight
06/13/2020,Christian Aguilera,Anthony Ivy,Red,Welterweight
06/06/2020,Amanda Nunes,Felicia Spencer,Red,UFC Women's Featherweight Title
06/06/2020,Cody Garbrandt,Raphael Assuncao,Red,Bantamweight
06/06/2020,Aljamain Sterling,Cory Sandhagen,Red,Bantamweight
06/06/2020,Neil Magny,Anthony Rocco Martin,Red,Welterweight
06/06/2020,Sean O'Malley,Eddie Wineland,Red,Bantamweight
06/06/2020,Alex Caceres,Chase Hooper,Red,Featherweight
06/06/2020,Ian Heinisch,Gerald Meerschaert,Red,Middleweight
06/06/2020,Cody Stamann,Brian Kelleher,Red,Featherweight
06/06/2020,Maki Pitolo,Charles Byrd,Red,Middleweight
06/06/2020,Alex Perez,Jussier Formiga,Red,Flyweight
06/06/2020,Devin Clark,Alonzo Menifield,Red,Light Heavyweight
06/06/2020,Herbert Burns,Evan Dunham,Red,Catch Weight
05/30/2020,Gilbert Burns,Tyron Woodley,Red,Welterweight
05/30/2020,Augusto Sakai,Blagoy Ivanov,Red,Heavyweight
05/30/2020,Billy Quarantillo,Spike Carlyle,Red,Catch Weight
05/30/2020,Roosevelt Roberts,Brok Weaver,Red,Lightweight
05/30/2020,Mackenzie Dern,Hannah Cifers,Red,Women's Strawweight
05/30/2020,Katlyn Cerminara,Antonina Shevchenko,Red,Women's Flyweight
05/30/2020,Daniel Rodriguez,Gabe Green,Red,Welterweight
05/30/2020,Brandon Royval,Tim Elliott,Red,Flyweight
05/30/2020,Casey Kenney,Louis Smolka,Red,Bantamweight
05/30/2020,Chris Gutierrez,Vince Morales,Red,Featherweight
05/16/2020,Alistair Overeem,Walt Harris,Red,Heavyweight
05/16/2020,Claudia Gadelha,Angela Hill,Red,Women's Strawweight
05/16/2020,Dan Ige,Edson Barboza,Red,Featherweight
05/16/2020,Krzysztof Jotko,Eryk Anders,Red,Middleweight
05/16/2020,Song Yadong,Marlon Vera,Red,Featherweight
05/16/2020,Miguel Baeza,Matt Brown,Red,Welterweight
05/16/2020,Kevin Holland,Anthony Hernandez,Red,Middleweight
05/16/2020,Giga Chikadze,Irwin Rivera,Red,Featherweight
05/16/2020,Nate Landwehr,Darren Elkins,Red,Featherweight
05/16/2020,Cortney Casey,Mara Romero Borella,Red,Women's Flyweight
05/16/2020,Rodrigo Nascimento,Don'Tale Mayes,Red,Heavyweight
