date,r_fighter,b_fighter,winner,weight_class
09/21/2019,Sijara Eubanks,Bethe Correia,Blue,Women's Bantamweight
09/21/2019,Claudio Puelles,Marcos Mariano,Red,Lightweight
09/14/2019,Justin Gaethje,Donald Cerrone,Red,Lightweight
09/14/2019,Nikita Krylov,Glover Teixeira,Blue,Light Heavyweight
09/14/2019,Michel Pereira,Tristan Connelly,Blue,Welterweight
09/14/2019,Antonio Carlos Junior,Uriah Hall,Blue,Middleweight
09/14/2019,Jimmy Crute,Misha Cirkunov,Blue,Light Heavyweight
09/14/2019,Augusto Sakai,Marcin Tybura,Red,Heavyweight
09/14/2019,Miles Johns,Cole Smith,Red,Bantamweight
09/14/2019,Hunter Azure,Brad Katona,Red,Bantamweight
09/14/2019,Chas Skelly,Jordan Griffin,Red,Featherweight
09/14/2019,Ryan MacDonald,Louis Smolka,Blue,Bantamweight
09/14/2019,Austin Hubbard,Kyle Prepolec,Red,Lightweight
09/07/2019,Dustin Poirier,Khabib Nurmagomedov,Blue,UFC Lightweight Title
09/07/2019,Edson Barboza,Paul Felder,Blue,Lightweight
09/07/2019,Islam Makhachev,Davi Ramos,Red,Lightweight
09/07/2019,Curtis Blaydes,Shamil Abdurakhimov,Red,Heavyweight
09/07/2019,Diego Ferreira,Mairbek Taisumov,Red,Lightweight
09/07/2019,Andrea Lee,Joanne Wood,Blue,Women's Flyweight
09/07/2019,Sarah Moras,Liana Jojua,Red,Women's Bantamweight
09/07/2019,Ottman Azaitar,Teemu Packalen,Red,Lightweight
09/07/2019,Takashi Sato,Belal Muhammad,Blue,Welterweight
09/07/2019,Muslim Salikhov,Nordine Taleb,Red,Welterweight
09/07/2019,Zak Cummings,Omari Akhmedov,Blue,Middleweight
09/07/2019,Fares Ziam,Don Madge,Blue,Lightweight
08/31/2019,Jessica Andrade,Zhang Weili,Blue,UFC Women's Strawweight Title
08/31/2019,Elizeu Zaleski dos Santos,Li Jingliang,Blue,Welterweight
08/31/2019,Mark De La Rosa,Kai Kara-France,Blue,Flyweight
08/31/2019,Song Kenan,Derrick Krantz,Red,Welterweight
08/31/2019,Wu Yanan,Mizuki,Blue,Women's Flyweight
08/31/2019,JunYong Park,Anthony Hernandez,Blue,Middleweight
08/31/2019,Sumudaerji,Andre Soukhamthath,Red,Bantamweight
08/31/2019,Khadis Ibragimov,Da Woon Jung,Blue,Light Heavyweight
08/31/2019,Damir Ismagulov,Thiago Moises,Red,Lightweight
08/31/2019,Batgerel Danaa,Alatengheili,Blue,Bantamweight
08/31/2019,Lara Procopio,Karol Rosa,Blue,Women's Bantamweight
08/17/2019,Stipe Miocic,Daniel Cormier,Red,UFC Heavyweight Title
08/17/2019,Anthony Pettis,Nate Diaz,Blue,Welterweight
08/17/2019,Yoel Romero,Paulo Costa,Blue,Middleweight
08/17/2019,Gabriel Benitez,Sodiq Yusuff,Blue,Featherweight
08/17/2019,Derek Brunson,Ian Heinisch,Red,Middleweight
08/17/2019,Devonte Smith,Khama Worthy,Blue,Lightweight
08/17/2019,Raphael Assuncao,Cory Sandhagen,Blue,Bantamweight
08/17/2019,Christos Giagos,Drakkar Klose,Blue,Lightweight
08/17/2019,Manny Bermudez,Casey Kenney,Blue,Catch Weight
08/17/2019,Jodie Esquibel,Hannah Cifers,Blue,Women's Strawweight
08/17/2019,Kyung Ho Kang,Brandon Davis,Red,Bantamweight
08/17/2019,Sabina Mazo,Shana Dobson,Red,Women's Flyweight
08/10/2019,Valentina Shevchenko,Liz Carmouche,Red,UFC Women's Flyweight Title
08/10/2019,Vicente Luque,Mike Perry,Red,Welterweight
08/10/2019,Humberto Bandenay,Eduardo Garagorri,Blue,Featherweight
08/10/2019,Volkan Oezdemir,Ilir Latifi,Red,Light Heavyweight
08/10/2019,Oskar Piechota,Rodolfo Vieira,Blue,Middleweight
08/10/2019,Bobby Moffett,Enrique Barzola,Blue,Featherweight
08/10/2019,Gilbert Burns,Aleksei Kunchenko,Red,Welterweight
08/10/2019,Ciryl Gane,Raphael Pessoa,Red,Heavyweight
08/10/2019,Marina Rodriguez,Tecia Torres,Red,Women's Strawweight
08/10/2019,Raulian Paiva,Rogerio Bontorin,Blue,Flyweight
08/10/2019,Chris Gutierrez,Geraldo de Freitas,Red,Bantamweight
08/10/2019,Kazula Vargas,Alex Da Silva,Blue,Lightweight
08/10/2019,Veronica Hardy,Polyana Viana,Red,Women's Flyweight
08/03/2019,Colby Covington,Robbie Lawler,Red,Welterweight
08/03/2019,Clay Guida,Jim Miller,Blue,Lightweight
08/03/2019,Joaquim Silva,Nasrat Haqparast,Blue,Lightweight
08/03/2019,Gerald Meerschaert,Trevin Giles,Red,Middleweight
08/03/2019,Scott Holtzman,Dong Hyun Ma,Red,Lightweight
08/03/2019,Kennedy Nzechukwu,Darko Stosic,Red,Light Heavyweight
08/03/2019,Salim Touahri,Mickey Gall,Blue,Welterweight
08/03/2019,Antonina Shevchenko,Lucie Pudilova,Red,Women's Flyweight
08/03/2019,Jordan Espinosa,Matt Schnell,Blue,Flyweight
08/03/2019,Lauren Murphy,Mara Romero Borella,Red,Women's Flyweight
08/03/2019,Claudio Silva,Cole Williams,Red,Welterweight
08/03/2019,Miranda Granger,Hannah Goldy,Red,Women's Flyweight
07/27/2019,Max Holloway,Frankie Edgar,Red,UFC Featherweight Title
07/27/2019,Felicia Spencer,Cristiane Justino,Blue,Women's Featherweight
07/27/2019,Niko Price,Geoff Neal,Blue,Welterweight
07/27/2019,Olivier Aubin-Mercier,Arman Tsarukyan,Blue,Lightweight
07/27/2019,Marc-Andre Barriault,Krzysztof Jotko,Blue,Middleweight
07/27/2019,Viviane Araujo,Alexis Davis,Red,Women's Flyweight
07/27/2019,Hakeem Dawodu,Yoshinori Horie,Red,Featherweight
07/27/2019,Gavin Tucker,SeungWoo Choi,Red,Featherweight
07/27/2019,Alexandre Pantoja,Deiveson Figueiredo,Blue,Flyweight
07/27/2019,Sarah Frota,Gillian Robertson,Blue,Women's Flyweight
07/27/2019,Kyle Stewart,Erik Koch,Blue,Welterweight
07/20/2019,Leon Edwards,Rafael Dos Anjos,Red,Welterweight
07/20/2019,Walt Harris,Aleksei Oleinik,Red,Heavyweight
07/20/2019,Greg Hardy,Juan Adams,Red,Heavyweight
07/20/2019,James Vick,Dan Hooker,Blue,Lightweight
07/20/2019,Francisco Trinaldo,Alexander Hernandez,Blue,Lightweight
07/20/2019,Andrei Arlovski,Ben Rothwell,Red,Heavyweight
07/20/2019,Steven Peterson,Alex Caceres,Blue,Featherweight
07/20/2019,Irene Aldana,Raquel Pennington,Blue,Women's Bantamweight
07/20/2019,Sam Alvey,Klidson Abreu,Blue,Light Heavyweight
07/20/2019,Jennifer Maia,Roxanne Modafferi,Red,Women's Flyweight
07/20/2019,Ray Borg,Gabriel Silva,Red,Bantamweight
07/20/2019,Jin Soo Son,Mario Bautista,Blue,Bantamweight
07/20/2019,Felipe Colares,Domingo Pilarte,Red,Bantamweight
07/13/2019,Aspen Ladd,Germaine de Randamie,Blue,Women's Bantamweight
07/13/2019,Ricky Simon,Urijah Faber,Blue,Bantamweight
07/13/2019,Mirsad Bektic,Josh Emmett,Blue,Featherweight
07/13/2019,Karl Roberson,Wellington Turman,Red,Middleweight
07/13/2019,Cezar Ferreira,Marvin Vettori,Blue,Middleweight
07/13/2019,Sheymon Moraes,Andre Fili,Blue,Featherweight
07/13/2019,Nicco Montano,Julianna Pena,Blue,Women's Bantamweight
07/13/2019,Ryan Hall,Darren Elkins,Red,Featherweight
07/13/2019,Jonathan Martinez,Pingyuan Liu,Red,Bantamweight
07/13/2019,Brianna Fortino,Livinha Souza,Red,Women's Strawweight
07/13/2019,Vince Morales,Benito Lopez,Blue,Bantamweight
07/06/2019,Thiago Santos,Jon Jones,Blue,UFC Light Heavyweight Title
07/06/2019,Amanda Nunes,Holly Holm,Red,UFC Women's Bantamweight Title
07/06/2019,Ben Askren,Jorge Masvidal,Blue,Welterweight
07/06/2019,Luke Rockhold,Jan Blachowicz,Blue,Light Heavyweight
07/06/2019,Diego Sanchez,Michael Chiesa,Blue,Welterweight
07/06/2019,Gilbert Melendez,Arnold Allen,Blue,Featherweight
07/06/2019,Nohelin Hernandez,Marlon Vera,Blue,Bantamweight
07/06/2019,Claudia Gadelha,Randa Markos,Red,Women's Strawweight
07/06/2019,Alejandro Perez,Song Yadong,Blue,Bantamweight
07/06/2019,Edmen Shahbazyan,Jack Marshman,Red,Middleweight
07/06/2019,Ismail Naurdiev,Chance Rencountre,Blue,Welterweight
07/06/2019,Julia Avila,Pannie Kianzad,Red,Women's Bantamweight
06/29/2019,Junior Dos Santos,Francis Ngannou,Blue,Heavyweight
06/29/2019,Joseph Benavidez,Jussier Formiga,Red,Flyweight
06/29/2019,Anthony Rocco Martin,Demian Maia,Blue,Welterweight
06/29/2019,Vinc Pichel,Roosevelt Roberts,Red,Lightweight
06/29/2019,Drew Dober,Marco Polo Reyes,Red,Lightweight
06/29/2019,Paul Craig,Alonzo Menifield,Blue,Light Heavyweight
06/29/2019,Journey Newson,Ricardo Ramos,Blue,Bantamweight
06/29/2019,Eryk Anders,Vinicius Moreira,Red,Light Heavyweight
06/29/2019,Jared Gordon,Dan Moret,Red,Lightweight
06/29/2019,Dalcha Lungiambula,Dequan Townsend,Red,Light Heavyweight
06/29/2019,Emily Whitmire,Amanda Ribas,Blue,Women's Strawweight
06/29/2019,Maurice Greene,Junior Albini,Red,Heavyweight
06/22/2019,Renato Moicano,Chan Sung Jung,Blue,Featherweight
06/22/2019,Bryan Barberena,Randy Brown,Blue,Welterweight
06/22/2019,Anderson Dos Santos,Andre Ewell,Blue,Bantamweight
06/22/2019,Andrea Lee,Montana De La Rosa,Red,Women's Flyweight
06/22/2019,Kevin Holland,Alessio Di Chirico,Red,Middleweight
06/22/2019,Dan Ige,Kevin Aguilar,Red,Featherweight
06/22/2019,Ashley Yoder,Syuri Kondo,Red,Women's Strawweight
06/22/2019,Luis Pena,Matt Wiman,Red,Lightweight
06/22/2019,Allen Crowder,Jairzinho Rozenstruik,Blue,Heavyweight
06/22/2019,Molly McCann,Ariane Lipski,Red,Women's Flyweight
06/22/2019,Eric Spicely,Deron Winn,Blue,Middleweight
06/08/2019,Marlon Moraes,Henry Cejudo,Blue,UFC Bantamweight Title
06/08/2019,Valentina Shevchenko,Jessica Eye,Red,UFC Women's Flyweight Title
06/08/2019,Donald Cerrone,Tony Ferguson,Blue,Lightweight
06/08/2019,Petr Yan,Jimmie Rivera,Red,Bantamweight
06/08/2019,Tai Tuivasa,Blagoy Ivanov,Blue,Heavyweight
06/08/2019,Tatiana Suarez,Nina Nunes,Red,Women's Strawweight
06/08/2019,Pedro Munhoz,Aljamain Sterling,Blue,Bantamweight
06/08/2019,Karolina Kowalkiewicz,Alexa Grasso,Blue,Women's Strawweight
06/08/2019,Ricardo Lamas,Calvin Kattar,Blue,Featherweight
06/08/2019,Angela Hill,Yan Xiaonan,Blue,Women's Strawweight
06/08/2019,Darren Stewart,Bevon Lewis,Red,Middleweight
06/08/2019,Grigory Popov,Eddie Wineland,Blue,Bantamweight
06/08/2019,Katlyn Cerminara,Joanne Wood,Red,Women's Flyweight
06/01/2019,Anthony Smith,Alexander Gustafsson,Red,Light Heavyweight
06/01/2019,Aleksandar Rakic,Jimi Manuwa,Red,Light Heavyweight
06/01/2019,Makwan Amirkhani,Chris Fishgold,Red,Featherweight
06/01/2019,Christos Giagos,Damir Hadzovic,Red,Lightweight
06/01/2019,Sung Bin Jo,Daniel Teymur,Blue,Featherweight
06/01/2019,Sergey Khandozhko,Rostem Akman,Red,Welterweight
06/01/2019,Lina Lansberg,Tonya Evinger,Red,Women's Bantamweight
06/01/2019,Leonardo Santos,Stevie Ray,Red,Lightweight
06/01/2019,Nick Hein,Frank Camacho,Blue,Lightweight
06/01/2019,Bea Malecki,Duda Santana,Red,Women's Bantamweight
06/01/2019,Darko Stosic,Devin Clark,Blue,Light Heavyweight
06/01/2019,Danilo Belluardo,Joel Alvarez,Blue,Lightweight
05/18/2019,Kevin Lee,Rafael Dos Anjos,Blue,Welterweight
05/18/2019,Antonio Carlos Junior,Ian Heinisch,Blue,Middleweight
05/18/2019,Megan Anderson,Felicia Spencer,Blue,Women's Featherweight
05/18/2019,Vicente Luque,Derrick Krantz,Red,Welterweight
05/18/2019,Nik Lentz,Charles Oliveira,Blue,Lightweight
05/18/2019,Davi Ramos,Austin Hubbard,Red,Lightweight
05/18/2019,Aspen Ladd,Sijara Eubanks,Red,Women's Bantamweight
05/18/2019,Charles Jourdain,Desmond Green,Blue,Lightweight
05/18/2019,Danny Roberts,Michel Pereira,Blue,Welterweight
05/18/2019,Michael Trizano,Grant Dawson,Blue,Featherweight
05/18/2019,Patrick Cummins,Ed Herman,Blue,Light Heavyweight
05/18/2019,Zak Cummings,Trevin Giles,Red,Middleweight
05/18/2019,Julian Erosa,Julio Arce,Blue,Featherweight
05/11/2019,Jessica Andrade,Rose Namajunas,Red,UFC Women's Strawweight Title
05/11/2019,Anderson Silva,Jared Cannonier,Blue,Middleweight
05/11/2019,Alexander Volkanovski,Jose Aldo,Red,Featherweight
05/11/2019,Thiago Alves,Laureano Staropoli,Blue,Welterweight
05/11/2019,Bethe Correia,Irene Aldana,Blue,Women's Bantamweight
05/11/2019,Ryan Spann,Rogerio Nogueira,Red,Light Heavyweight
05/11/2019,Thiago Moises,Kurt Holobaugh,Red,Lightweight
05/11/2019,Warlley Alves,Sergio Moraes,Red,Welterweight
05/11/2019,Clay Guida,BJ Penn,Red,Lightweight
05/11/2019,Priscila Cachoeira,Luana Carolina,Blue,Women's Flyweight
05/11/2019,Carlos Huachin,Raoni Barcelos,Blue,Bantamweight
05/11/2019,Talita Bernardo,Viviane Araujo,Blue,Women's Bantamweight
05/04/2019,Donald Cerrone,Al Iaquinta,Red,Lightweight
05/04/2019,Elias Theodorou,Derek Brunson,Blue,Middleweight
05/04/2019,Cub Swanson,Shane Burgos,Blue,Featherweight
05/04/2019,Merab Dvalishvili,Brad Katona,Red,Bantamweight
05/04/2019,Serghei Spivac,Walt Harris,Blue,Heavyweight
05/04/2019,Andrew Sanchez,Marc-Andre Barriault,Red,Middleweight
05/04/2019,Sarah Moras,Macy Chiasson,Blue,Women's Bantamweight
05/04/2019,Aiemann Zahabi,Vince Morales,Blue,Bantamweight
05/04/2019,Kyle Prepolec,Nordine Taleb,Blue,Welterweight
05/04/2019,Matt Sayles,Kyle Nelson,Red,Featherweight
05/04/2019,Juan Adams,Arjan Bhullar,Blue,Heavyweight
05/04/2019,Mitch Gagnon,Cole Smith,Blue,Bantamweight
04/27/2019,Jack Hermansson,Jacare Souza,Red,Middleweight
04/27/2019,Greg Hardy,Dmitrii Smoliakov,Red,Heavyweight
04/27/2019,Mike Perry,Alex Oliveira,Red,Welterweight
04/27/2019,Ion Cutelaba,Glover Teixeira,Blue,Light Heavyweight
04/27/2019,John Lineker,Cory Sandhagen,Blue,Bantamweight
04/27/2019,Roosevelt Roberts,Thomas Gifford,Red,Lightweight
04/27/2019,Takashi Sato,Ben Saunders,Red,Welterweight
04/27/2019,Andrei Arlovski,Augusto Sakai,Blue,Heavyweight
04/27/2019,Virna Jandiroba,Carla Esparza,Blue,Women's Strawweight
04/27/2019,Gilbert Burns,Mike Davis,Red,Lightweight
04/27/2019,Jason Gonzalez,Jim Miller,Blue,Lightweight
04/27/2019,Jodie Esquibel,Angela Hill,Blue,Women's Strawweight
04/27/2019,Dhiego Lima,Court McGee,Red,Welterweight
04/20/2019,Aleksei Oleinik,Alistair Overeem,Blue,Heavyweight
04/20/2019,Arman Tsarukyan,Islam Makhachev,Blue,Lightweight
04/20/2019,Sergei Pavlovich,Marcelo Golm,Red,Heavyweight
04/20/2019,Antonina Shevchenko,Roxanne Modafferi,Blue,Women's Flyweight
04/20/2019,Krzysztof Jotko,Alen Amedovski,Red,Middleweight
04/20/2019,Movsar Evloev,SeungWoo Choi,Red,Featherweight
04/20/2019,Sultan Aliev,Keita Nakamura,Red,Welterweight
04/20/2019,Alexander Yakovlev,Alex Da Silva,Red,Lightweight
04/20/2019,Marcin Tybura,Shamil Abdurakhimov,Blue,Heavyweight
04/20/2019,Gadzhimurad Antigulov,Michal Oleksiejczuk,Blue,Light Heavyweight
04/20/2019,Magomed Mustafaev,Rafael Fiziev,Red,Lightweight
04/13/2019,Max Holloway,Dustin Poirier,Blue,UFC Interim Lightweight Title
04/13/2019,Kelvin Gastelum,Israel Adesanya,Blue,UFC Interim Middleweight Title
04/13/2019,Eryk Anders,Khalil Rountree Jr.,Blue,Light Heavyweight
04/13/2019,Alan Jouban,Dwight Grant,Blue,Welterweight
04/13/2019,Nikita Krylov,Ovince Saint Preux,Red,Light Heavyweight
04/13/2019,Jalin Turner,Matt Frevola,Blue,Lightweight
04/13/2019,Alexandre Pantoja,Wilson Reis,Red,Flyweight
04/13/2019,Zelim Imadaev,Max Griffin,Blue,Welterweight
04/13/2019,Khalid Taha,Boston Salmon,Red,Bantamweight
04/13/2019,Belal Muhammad,Curtis Millender,Red,Welterweight
04/13/2019,Andre Soukhamthath,Montel Jackson,Blue,Bantamweight
04/13/2019,Poliana Botelho,Lauren Mueller,Red,Women's Flyweight
04/13/2019,Brandon Davis,Randy Costa,Red,Bantamweight
03/30/2019,Edson Barboza,Justin Gaethje,Blue,Lightweight
03/30/2019,David Branch,Jack Hermansson,Blue,Middleweight
03/30/2019,Josh Emmett,Michael Johnson,Red,Featherweight
03/30/2019,Karolina Kowalkiewicz,Michelle Waterson-Gomez,Blue,Women's Strawweight
03/30/2019,Paul Craig,Kennedy Nzechukwu,Red,Light Heavyweight
03/30/2019,Sodiq Yusuff,Sheymon Moraes,Red,Featherweight
03/30/2019,Jessica Aguilar,Marina Rodriguez,Blue,Women's Strawweight
03/30/2019,Ross Pearson,Desmond Green,Blue,Lightweight
03/30/2019,Enrique Barzola,Kevin Aguilar,Blue,Featherweight
03/30/2019,Kevin Holland,Gerald Meerschaert,Red,Middleweight
03/30/2019,Casey Kenney,Ray Borg,Red,Bantamweight
03/30/2019,Sabina Mazo,Maryna Moroz,Blue,Women's Flyweight
03/30/2019,Alex Perez,Mark De La Rosa,Red,Bantamweight
03/23/2019,Stephen Thompson,Anthony Pettis,Blue,Welterweight
03/23/2019,Justin Willis,Curtis Blaydes,Blue,Heavyweight
03/23/2019,John Makdessi,Jesus Pinedo,Red,Lightweight
03/23/2019,Deiveson Figueiredo,Jussier Formiga,Blue,Flyweight
03/23/2019,Luis Pena,Steven Peterson,Red,Featherweight
03/23/2019,JJ Aldrich,Maycee Barber,Blue,Women's Flyweight
03/23/2019,Bobby Moffett,Bryce Mitchell,Blue,Featherweight
03/23/2019,Frankie Saenz,Marlon Vera,Blue,Bantamweight
03/23/2019,Jennifer Maia,Alexis Davis,Red,Women's Flyweight
03/23/2019,Angela Hill,Randa Markos,Blue,Women's Strawweight
03/23/2019,Ryan MacDonald,Chris Gutierrez,Blue,Bantamweight
03/23/2019,Eric Shelton,Jordan Espinosa,Blue,Flyweight
03/16/2019,Jorge Masvidal,Darren Till,Red,Welterweight
03/16/2019,Leon Edwards,Gunnar Nelson,Red,Welterweight
03/16/2019,Volkan Oezdemir,Dominick Reyes,Blue,Light Heavyweight
03/16/2019,Nathaniel Wood,Jose Quinonez,Red,Bantamweight
03/16/2019,Danny Roberts,Claudio Silva,Blue,Welterweight
03/16/2019,Jack Marshman,John Phillips,Red,Middleweight
03/16/2019,Jordan Rinaldi,Arnold Allen,Blue,Featherweight
03/16/2019,Marc Diakiese,Joe Duffy,Red,Lightweight
03/16/2019,Nicolae Negumereanu,Saparbeg Safarov,Blue,Light Heavyweight
03/16/2019,Danny Henry,Dan Ige,Blue,Featherweight
03/16/2019,Molly McCann,Priscila Cachoeira,Red,Women's Flyweight
03/16/2019,Mike Grundy,Nad Narimani,Red,Featherweight
03/09/2019,Derrick Lewis,Junior Dos Santos,Blue,Heavyweight
03/09/2019,Elizeu Zaleski dos Santos,Curtis Millender,Red,Welterweight
03/09/2019,Niko Price,Tim Means,Red,Welterweight
03/09/2019,Ben Rothwell,Blagoy Ivanov,Blue,Heavyweight
03/09/2019,Beneil Dariush,Drew Dober,Red,Lightweight
03/09/2019,Tim Boetsch,Omari Akhmedov,Blue,Middleweight
03/09/2019,Sergio Moraes,Anthony Rocco Martin,Blue,Welterweight
03/09/2019,Marion Reneau,Yana Santos,Blue,Women's Bantamweight
03/09/2019,Grant Dawson,Julian Erosa,Red,Featherweight
03/09/2019,Jeff Hughes,Maurice Greene,Blue,Heavyweight
03/09/2019,Matt Schnell,Louis Smolka,Red,Bantamweight
03/09/2019,Zak Ottow,Alex Morono,Blue,Welterweight
03/09/2019,Alex White,Dan Moret,Red,Lightweight
03/02/2019,Anthony Smith,Jon Jones,Blue,UFC Light Heavyweight Title
03/02/2019,Kamaru Usman,Tyron Woodley,Red,UFC Welterweight Title
03/02/2019,Ben Askren,Robbie Lawler,Red,Welterweight
03/02/2019,Zhang Weili,Tecia Torres,Red,Women's Strawweight
03/02/2019,Pedro Munhoz,Cody Garbrandt,Red,Bantamweight
03/02/2019,Jeremy Stephens,Zabit Magomedsharipov,Blue,Featherweight
03/02/2019,Johnny Walker,Misha Cirkunov,Red,Light Heavyweight
03/02/2019,Cody Stamann,Alejandro Perez,Red,Bantamweight
03/02/2019,Diego Sanchez,Mickey Gall,Red,Welterweight
03/02/2019,Edmen Shahbazyan,Charles Byrd,Red,Middleweight
03/02/2019,Gina Mazany,Macy Chiasson,Blue,Women's Bantamweight
03/02/2019,Hannah Cifers,Polyana Viana,Red,Women's Strawweight
02/23/2019,Jan Blachowicz,Thiago Santos,Blue,Light Heavyweight
02/23/2019,Stefan Struve,Marcos Rogerio de Lima,Red,Heavyweight
02/23/2019,Gian Villante,Michal Oleksiejczuk,Blue,Light Heavyweight
02/23/2019,Liz Carmouche,Lucie Pudilova,Red,Women's Flyweight
02/23/2019,Petr Yan,John Dodson,Red,Bantamweight
02/23/2019,Klidson Abreu,Magomed Ankalaev,Blue,Light Heavyweight
02/23/2019,Carlo Pedersoli Jr.,Dwight Grant,Blue,Welterweight
02/23/2019,Chris Fishgold,Daniel Teymur,Red,Featherweight
02/23/2019,Veronica Hardy,Gillian Robertson,Blue,Women's Flyweight
02/23/2019,Marco Polo Reyes,Damir Hadzovic,Blue,Lightweight
02/23/2019,Michel Prazeres,Ismail Naurdiev,Blue,Welterweight
02/23/2019,Diego Ferreira,Rustam Khabilov,Red,Lightweight
02/23/2019,Damir Ismagulov,Joel Alvarez,Red,Lightweight
02/17/2019,Francis Ngannou,Cain Velasquez,Red,Heavyweight
02/17/2019,James Vick,Paul Felder,Blue,Lightweight
02/17/2019,Cynthia Calvillo,Cortney Casey,Red,Women's Strawweight
02/17/2019,Kron Gracie,Alex Caceres,Red,Featherweight
02/17/2019,Bryan Barberena,Vicente Luque,Blue,Welterweight
02/17/2019,Myles Jury,Andre Fili,Blue,Featherweight
02/17/2019,Aljamain Sterling,Jimmie Rivera,Red,Bantamweight
02/17/2019,Benito Lopez,Manny Bermudez,Blue,Bantamweight
02/17/2019,Ashlee Evans-Smith,Andrea Lee,Blue,Women's Flyweight
02/17/2019,Scott Holtzman,Nik Lentz,Blue,Lightweight
02/17/2019,Renan Barao,Luke Sanders,Blue,Bantamweight
02/17/2019,Aleksandra Albu,Emily Whitmire,Blue,Women's Strawweight
02/09/2019,Anderson Silva,Israel Adesanya,Blue,Middleweight
02/09/2019,Lando Vannata,Marcos Mariano,Red,Lightweight
02/09/2019,Ricky Simon,Rani Yahya,Red,Bantamweight
02/09/2019,Montana De La Rosa,Nadia Kassem,Red,Women's Flyweight
02/09/2019,Sam Alvey,Jimmy Crute,Blue,Light Heavyweight
02/09/2019,Dong Hyun Ma,Devonte Smith,Blue,Lightweight
02/09/2019,Austin Arnett,Shane Young,Blue,Featherweight
02/09/2019,Kai Kara-France,Raulian Paiva,Red,Flyweight
02/09/2019,Kyung Ho Kang,Teruto Ishihara,Red,Bantamweight
02/09/2019,Callan Potter,Jalin Turner,Blue,Lightweight
02/09/2019,Jonathan Martinez,Wulijiburen,Red,Bantamweight
02/02/2019,Marlon Moraes,Raphael Assuncao,Red,Bantamweight
02/02/2019,Renato Moicano,Jose Aldo,Blue,Featherweight
02/02/2019,Lyman Good,Demian Maia,Blue,Welterweight
02/02/2019,Charles Oliveira,David Teymur,Red,Lightweight
02/02/2019,Johnny Walker,Justin Ledet,Red,Light Heavyweight
02/02/2019,Sarah Frota,Livinha Souza,Blue,Women's Strawweight
02/02/2019,Anthony Hernandez,Markus Perez,Blue,Middleweight
02/02/2019,Mara Romero Borella,Taila Santos,Red,Women's Flyweight
02/02/2019,Max Griffin,Thiago Alves,Blue,Welterweight
02/02/2019,Jairzinho Rozenstruik,Junior Albini,Red,Heavyweight
02/02/2019,Felipe Colares,Geraldo de Freitas,Blue,Featherweight
02/02/2019,Said Nurmagomedov,Ricardo Ramos,Red,Bantamweight
02/02/2019,Bibulatov Magomed,Rogerio Bontorin,Blue,Flyweight
01/19/2019,Henry Cejudo,TJ Dillashaw,Red,UFC Flyweight Title
01/19/2019,Allen Crowder,Greg Hardy,Red,Heavyweight
01/19/2019,Yancy Medeiros,Gregor Gillespie,Blue,Lightweight
01/19/2019,Joseph Benavidez,Dustin Ortiz,Red,Flyweight
01/19/2019,Paige VanZant,Rachael Ostovich,Red,Women's Flyweight
01/19/2019,Glover Teixeira,Karl Roberson,Red,Light Heavyweight
01/19/2019,Alexander Hernandez,Donald Cerrone,Blue,Lightweight
01/19/2019,Joanne Wood,Ariane Lipski,Red,Women's Flyweight
01/19/2019,Alonzo Menifield,Vinicius Moreira,Red,Light Heavyweight
01/19/2019,Mario Bautista,Cory Sandhagen,Blue,Bantamweight
01/19/2019,Te Edwards,Dennis Bermudez,Blue,Lightweight
01/19/2019,Geoff Neal,Belal Muhammad,Red,Welterweight
01/19/2019,Kyle Stewart,Chance Rencountre,Blue,Welterweight
12/29/2018,Alexander Gustafsson,Jon Jones,Blue,UFC Light Heavyweight Title
12/29/2018,Cristiane Justino,Amanda Nunes,Blue,UFC Women's Featherweight Title
12/29/2018,Michael Chiesa,Carlos Condit,Red,Welterweight
12/29/2018,Ilir Latifi,Corey Anderson,Blue,Light Heavyweight
