date,r_fighter,b_fighter,winner,weight_class
10/05/2019,Tai Tuivasa,Serghei Spivac,Blue,Heavyweight
10/05/2019,Luke Jumeau,Dhiego Lima,Blue,Welterweight
10/05/2019,Justin Tafa,Yorgan De Castro,Blue,Heavyweight
10/05/2019,Jake Matthews,Rostem Akman,Red,Welterweight
10/05/2019,Callan Potter,Maki Pitolo,Red,Welterweight
10/05/2019,Brad Riddell,Jamie Mullarkey,Red,Lightweight
10/05/2019,Megan Anderson,Zarah Fairn,Red,Women's Featherweight
10/05/2019,Nadia Kassem,Ji Yeon Kim,Blue,Women's Flyweight
09/28/2019,Jack Hermansson,Jared Cannonier,Blue,Middleweight
09/28/2019,Mark Madsen,Danilo Belluardo,Red,Lightweight
09/28/2019,Gunnar Nelson,Gilbert Burns,Blue,Welterweight
09/28/2019,Ion Cutelaba,Khalil Rountree Jr.,Red,Light Heavyweight
09/28/2019,Michal Oleksiejczuk,Ovince Saint Preux,Blue,Light Heavyweight
09/28/2019,Nicolas Dalby,Alex Oliveira,Red,Welterweight
09/28/2019,Alen Amedovski,John Phillips,Blue,Middleweight
09/28/2019,Alessio Di Chirico,Makhmud Muradov,Blue,Middleweight
09/28/2019,Siyar Bahadurzada,Ismail Naurdiev,Blue,Welterweight
09/28/2019,Brandon Davis,Giga Chikadze,Blue,Featherweight
09/28/2019,Macy Chiasson,Lina Lansberg,Blue,Women's Bantamweight
09/28/2019,Marc Diakiese,Lando Vannata,Red,Lightweight
09/28/2019,Jack Shore,Nohelin Hernandez,Red,Bantamweight
09/21/2019,Carla Esparza,Alexa Grasso,Red,Women's Strawweight
09/21/2019,Irene Aldana,Vanessa Melo,Red,Women's Bantamweight
09/21/2019,Martin Bravo,Steven Peterson,Blue,Featherweight
09/21/2019,Jose Quinonez,Carlos Huachin,Red,Bantamweight
09/21/2019,Marco Polo Reyes,Kyle Nelson,Blue,Featherweight
09/21/2019,Ariane Carnelossi,Angela Hill,Blue,Women's Strawweight
09/21/2019,Sergio Pettis,Tyson Nam,Red,Flyweight
09/21/2019,Vinicius Moreira,Paul Craig,Blue,Light Heavyweight
09/21/2019,Sijara Eubanks,Bethe Correia,Blue,Women's Bantamweight
09/21/2019,Claudio Puelles,Marcos Mariano,Red,Lightweight
09/14/2019,Donald Cerrone,Justin Gaethje,Blue,Lightweight
09/14/2019,Glover Teixeira,Nikita Krylov,Red,Light Heavyweight
09/14/2019,Michel Pereira,Tristan Connelly,Blue,Welterweight
09/14/2019,Uriah Hall,Antonio Carlos Junior,Red,Middleweight
09/14/2019,Misha Cirkunov,Jimmy Crute,Red,Light Heavyweight
09/14/2019,Marcin Tybura,Augusto Sakai,Blue,Heavyweight
09/14/2019,Cole Smith,Miles Johns,Blue,Bantamweight
09/14/2019,Brad Katona,Hunter Azure,Blue,Bantamweight
09/14/2019,Chas Skelly,Jordan Griffin,Red,Featherweight
09/14/2019,Louis Smolka,Ryan MacDonald,Red,Bantamweight
09/14/2019,Kyle Prepolec,Austin Hubbard,Blue,Lightweight
09/07/2019,Khabib Nurmagomedov,Dustin Poirier,Red,UFC Lightweight Title
09/07/2019,Edson Barboza,Paul Felder,Blue,Lightweight
09/07/2019,Islam Makhachev,Davi Ramos,Red,Lightweight
09/07/2019,Curtis Blaydes,Shamil Abdurakhimov,Red,Heavyweight
09/07/2019,Mairbek Taisumov,Diego Ferreira,Blue,Lightweight
09/07/2019,Joanne Wood,Andrea Lee,Red,Women's Flyweight
09/07/2019,Liana Jojua,Sarah Moras,Blue,Women's Bantamweight
09/07/2019,Ottman Azaitar,Teemu Packalen,Red,Lightweight
09/07/2019,Belal Muhammad,Takashi Sato,Red,Welterweight
09/07/2019,Nordine Taleb,Muslim Salikhov,Blue,Welterweight
09/07/2019,Omari Akhmedov,Zak Cummings,Red,Middleweight
09/07/2019,Don Madge,Fares Ziam,Red,Lightweight
08/31/2019,Jessica Andrade,Zhang Weili,Blue,UFC Women's Strawweight Title
08/31/2019,Li Jingliang,Elizeu Zaleski dos Santos,Red,Welterweight
08/31/2019,Kai Kara-France,Mark De La Rosa,Red,Flyweight
08/31/2019,Song Kenan,Derrick Krantz,Red,Welterweight
08/31/2019,Wu Yanan,Mizuki,Blue,Women's Flyweight
08/31/2019,JunYong Park,Anthony Hernandez,Blue,Middleweight
08/31/2019,Sumudaerji,Andre Soukhamthath,Red,Bantamweight
08/31/2019,Da Woon Jung,Khadis Ibragimov,Red,Light Heavyweight
08/31/2019,Damir Ismagulov,Thiago Moises,Red,Lightweight
08/31/2019,Alatengheili,Batgerel Danaa,Red,Bantamweight
08/31/2019,Karol Rosa,Lara Procopio,Red,Women's Bantamweight
08/17/2019,Daniel Cormier,Stipe Miocic,Blue,UFC Heavyweight Title
08/17/2019,Anthony Pettis,Nate Diaz,Blue,Welterweight
08/17/2019,Yoel Romero,Paulo Costa,Blue,Middleweight
08/17/2019,Gabriel Benitez,Sodiq Yusuff,Blue,Featherweight
08/17/2019,Derek Brunson,Ian Heinisch,Red,Middleweight
08/17/2019,Devonte Smith,Khama Worthy,Blue,Lightweight
08/17/2019,Raphael Assuncao,Cory Sandhagen,Blue,Bantamweight
08/17/2019,Christos Giagos,Drakkar Klose,Blue,Lightweight
08/17/2019,Manny Bermudez,Casey Kenney,Blue,Catch Weight
08/17/2019,Hannah Cifers,Jodie Esquibel,Red,Women's Strawweight
08/17/2019,Kyung Ho Kang,Brandon Davis,Red,Bantamweight
08/17/2019,Sabina Mazo,Shana Dobson,Red,Women's Flyweight
08/10/2019,Valentina Shevchenko,Liz Carmouche,Red,UFC Women's Flyweight Title
08/10/2019,Vicente Luque,Mike Perry,Red,Welterweight
08/10/2019,Eduardo Garagorri,Humberto Bandenay,Red,Featherweight
08/10/2019,Volkan Oezdemir,Ilir Latifi,Red,Light Heavyweight
08/10/2019,Rodolfo Vieira,Oskar Piechota,Red,Middleweight
08/10/2019,Enrique Barzola,Bobby Moffett,Red,Featherweight
08/10/2019,Gilbert Burns,Aleksei Kunchenko,Red,Welterweight
08/10/2019,Ciryl Gane,Raphael Pessoa,Red,Heavyweight
08/10/2019,Tecia Torres,Marina Rodriguez,Blue,Women's Strawweight
08/10/2019,Rogerio Bontorin,Raulian Paiva,Red,Flyweight
08/10/2019,Geraldo de Freitas,Chris Gutierrez,Blue,Bantamweight
08/10/2019,Kazula Vargas,Alex Da Silva,Blue,Lightweight
08/10/2019,Veronica Hardy,Polyana Viana,Red,Women's Flyweight
08/03/2019,Colby Covington,Robbie Lawler,Red,Welterweight
08/03/2019,Jim Miller,Clay Guida,Red,Lightweight
08/03/2019,Joaquim Silva,Nasrat Haqparast,Blue,Lightweight
08/03/2019,Trevin Giles,Gerald Meerschaert,Blue,Middleweight
08/03/2019,Scott Holtzman,Dong Hyun Ma,Red,Lightweight
08/03/2019,Darko Stosic,Kennedy Nzechukwu,Blue,Light Heavyweight
08/03/2019,Mickey Gall,Salim Touahri,Red,Welterweight
08/03/2019,Antonina Shevchenko,Lucie Pudilova,Red,Women's Flyweight
08/03/2019,Jordan Espinosa,Matt Schnell,Blue,Flyweight
08/03/2019,Lauren Murphy,Mara Romero Borella,Red,Women's Flyweight
08/03/2019,Claudio Silva,Cole Williams,Red,Welterweight
08/03/2019,Miranda Granger,Hannah Goldy,Red,Women's Flyweight
07/27/2019,Max Holloway,Frankie Edgar,Red,UFC Featherweight Title
07/27/2019,Cristiane Justino,Felicia Spencer,Red,Women's Featherweight
07/27/2019,Geoff Neal,Niko Price,Red,Welterweight
07/27/2019,Olivier Aubin-Mercier,Arman Tsarukyan,Blue,Lightweight
07/27/2019,Marc-Andre Barriault,Krzysztof Jotko,Blue,Middleweight
07/27/2019,Alexis Davis,Viviane Araujo,Blue,Women's Flyweight
07/27/2019,Hakeem Dawodu,Yoshinori Horie,Red,Featherweight
07/27/2019,Gavin Tucker,SeungWoo Choi,Red,Featherweight
07/27/2019,Alexandre Pantoja,Deiveson Figueiredo,Blue,Flyweight
07/27/2019,Gillian Robertson,Sarah Frota,Red,Women's Flyweight
07/27/2019,Erik Koch,Kyle Stewart,Red,Welterweight
07/20/2019,Rafael Dos Anjos,Leon Edwards,Blue,Welterweight
07/20/2019,Aleksei Oleinik,Walt Harris,Blue,Heavyweight
07/20/2019,Greg Hardy,Juan Adams,Red,Heavyweight
07/20/2019,James Vick,Dan Hooker,Blue,Lightweight
07/20/2019,Alexander Hernandez,Francisco Trinaldo,Red,Lightweight
07/20/2019,Andrei Arlovski,Ben Rothwell,Red,Heavyweight
07/20/2019,Alex Caceres,Steven Peterson,Red,Featherweight
07/20/2019,Raquel Pennington,Irene Aldana,Red,Women's Bantamweight
07/20/2019,Sam Alvey,Klidson Abreu,Blue,Light Heavyweight
07/20/2019,Roxanne Modafferi,Jennifer Maia,Blue,Women's Flyweight
07/20/2019,Ray Borg,Gabriel Silva,Red,Bantamweight
07/20/2019,Mario Bautista,Jin Soo Son,Red,Bantamweight
07/20/2019,Domingo Pilarte,Felipe Colares,Blue,Bantamweight
07/13/2019,Germaine de Randamie,Aspen Ladd,Red,Women's Bantamweight
07/13/2019,Urijah Faber,Ricky Simon,Red,Bantamweight
07/13/2019,Josh Emmett,Mirsad Bektic,Red,Featherweight
07/13/2019,Karl Roberson,Wellington Turman,Red,Middleweight
07/13/2019,Marvin Vettori,Cezar Ferreira,Red,Middleweight
07/13/2019,Andre Fili,Sheymon Moraes,Red,Featherweight
07/13/2019,Julianna Pena,Nicco Montano,Red,Women's Bantamweight
07/13/2019,Darren Elkins,Ryan Hall,Blue,Featherweight
07/13/2019,Pingyuan Liu,Jonathan Martinez,Blue,Bantamweight
07/13/2019,Livinha Souza,Brianna Fortino,Blue,Women's Strawweight
07/13/2019,Benito Lopez,Vince Morales,Red,Bantamweight
07/06/2019,Jon Jones,Thiago Santos,Red,UFC Light Heavyweight Title
07/06/2019,Amanda Nunes,Holly Holm,Red,UFC Women's Bantamweight Title
07/06/2019,Jorge Masvidal,Ben Askren,Red,Welterweight
07/06/2019,Jan Blachowicz,Luke Rockhold,Red,Light Heavyweight
07/06/2019,Diego Sanchez,Michael Chiesa,Blue,Welterweight
07/06/2019,Gilbert Melendez,Arnold Allen,Blue,Featherweight
07/06/2019,Marlon Vera,Nohelin Hernandez,Red,Bantamweight
07/06/2019,Claudia Gadelha,Randa Markos,Red,Women's Strawweight
07/06/2019,Alejandro Perez,Song Yadong,Blue,Bantamweight
07/06/2019,Edmen Shahbazyan,Jack Marshman,Red,Middleweight
07/06/2019,Ismail Naurdiev,Chance Rencountre,Blue,Welterweight
07/06/2019,Julia Avila,Pannie Kianzad,Red,Women's Bantamweight
06/29/2019,Francis Ngannou,Junior Dos Santos,Red,Heavyweight
06/29/2019,Jussier Formiga,Joseph Benavidez,Blue,Flyweight
06/29/2019,Demian Maia,Anthony Rocco Martin,Red,Welterweight
06/29/2019,Roosevelt Roberts,Vinc Pichel,Blue,Lightweight
06/29/2019,Drew Dober,Marco Polo Reyes,Red,Lightweight
06/29/2019,Alonzo Menifield,Paul Craig,Red,Light Heavyweight
06/29/2019,Ricardo Ramos,Journey Newson,Red,Bantamweight
06/29/2019,Eryk Anders,Vinicius Moreira,Red,Light Heavyweight
06/29/2019,Jared Gordon,Dan Moret,Red,Lightweight
06/29/2019,Dalcha Lungiambula,Dequan Townsend,Red,Light Heavyweight
06/29/2019,Emily Whitmire,Amanda Ribas,Blue,Women's Strawweight
06/29/2019,Maurice Greene,Junior Albini,Red,Heavyweight
06/22/2019,Renato Moicano,Chan Sung Jung,Blue,Featherweight
06/22/2019,Bryan Barberena,Randy Brown,Blue,Welterweight
06/22/2019,Andre Ewell,Anderson Dos Santos,Red,Bantamweight
06/22/2019,Andrea Lee,Montana De La Rosa,Red,Women's Flyweight
06/22/2019,Kevin Holland,Alessio Di Chirico,Red,Middleweight
06/22/2019,Dan Ige,Kevin Aguilar,Red,Featherweight
06/22/2019,Ashley Yoder,Syuri Kondo,Red,Women's Strawweight
06/22/2019,Matt Wiman,Luis Pena,Blue,Lightweight
06/22/2019,Allen Crowder,Jairzinho Rozenstruik,Blue,Heavyweight
06/22/2019,Ariane Lipski,Molly McCann,Blue,Women's Flyweight
06/22/2019,Deron Winn,Eric Spicely,Red,Middleweight
06/08/2019,Henry Cejudo,Marlon Moraes,Red,UFC Bantamweight Title
06/08/2019,Valentina Shevchenko,Jessica Eye,Red,UFC Women's Flyweight Title
06/08/2019,Tony Ferguson,Donald Cerrone,Red,Lightweight
06/08/2019,Jimmie Rivera,Petr Yan,Blue,Bantamweight
06/08/2019,Tai Tuivasa,Blagoy Ivanov,Blue,Heavyweight
06/08/2019,Tatiana Suarez,Nina Nunes,Red,Women's Strawweight
06/08/2019,Aljamain Sterling,Pedro Munhoz,Red,Bantamweight
06/08/2019,Karolina Kowalkiewicz,Alexa Grasso,Blue,Women's Strawweight
06/08/2019,Ricardo Lamas,Calvin Kattar,Blue,Featherweight
06/08/2019,Yan Xiaonan,Angela Hill,Red,Women's Strawweight
06/08/2019,Bevon Lewis,Darren Stewart,Blue,Middleweight
06/08/2019,Eddie Wineland,Grigory Popov,Red,Bantamweight
06/08/2019,Katlyn Cerminara,Joanne Wood,Red,Women's Flyweight
06/01/2019,Alexander Gustafsson,Anthony Smith,Blue,Light Heavyweight
06/01/2019,Jimi Manuwa,Aleksandar Rakic,Blue,Light Heavyweight
06/01/2019,Makwan Amirkhani,Chris Fishgold,Red,Featherweight
06/01/2019,Damir Hadzovic,Christos Giagos,Blue,Lightweight
06/01/2019,Daniel Teymur,Sung Bin Jo,Red,Featherweight
06/01/2019,Rostem Akman,Sergey Khandozhko,Blue,Welterweight
06/01/2019,Tonya Evinger,Lina Lansberg,Blue,Women's Bantamweight
06/01/2019,Stevie Ray,Leonardo Santos,Blue,Lightweight
06/01/2019,Nick Hein,Frank Camacho,Blue,Lightweight
06/01/2019,Bea Malecki,Duda Santana,Red,Women's Bantamweight
06/01/2019,Darko Stosic,Devin Clark,Blue,Light Heavyweight
06/01/2019,Joel Alvarez,Danilo Belluardo,Red,Lightweight
05/18/2019,Rafael Dos Anjos,Kevin Lee,Red,Welterweight
05/18/2019,Antonio Carlos Junior,Ian Heinisch,Blue,Middleweight
05/18/2019,Megan Anderson,Felicia Spencer,Blue,Women's Featherweight
05/18/2019,Vicente Luque,Derrick Krantz,Red,Welterweight
05/18/2019,Charles Oliveira,Nik Lentz,Red,Lightweight
05/18/2019,Davi Ramos,Austin Hubbard,Red,Lightweight
05/18/2019,Aspen Ladd,Sijara Eubanks,Red,Women's Bantamweight
05/18/2019,Desmond Green,Charles Jourdain,Red,Lightweight
05/18/2019,Danny Roberts,Michel Pereira,Blue,Welterweight
05/18/2019,Michael Trizano,Grant Dawson,Blue,Featherweight
05/18/2019,Patrick Cummins,Ed Herman,Blue,Light Heavyweight
05/18/2019,Zak Cummings,Trevin Giles,Red,Middleweight
05/18/2019,Julio Arce,Julian Erosa,Red,Featherweight
05/11/2019,Rose Namajunas,Jessica Andrade,Blue,UFC Women's Strawweight Title
05/11/2019,Jared Cannonier,Anderson Silva,Red,Middleweight
05/11/2019,Jose Aldo,Alexander Volkanovski,Blue,Featherweight
05/11/2019,Thiago Alves,Laureano Staropoli,Blue,Welterweight
05/11/2019,Irene Aldana,Bethe Correia,Red,Women's Bantamweight
05/11/2019,Rogerio Nogueira,Ryan Spann,Blue,Light Heavyweight
05/11/2019,Thiago Moises,Kurt Holobaugh,Red,Lightweight
05/11/2019,Warlley Alves,Sergio Moraes,Red,Welterweight
05/11/2019,BJ Penn,Clay Guida,Blue,Lightweight
05/11/2019,Luana Carolina,Priscila Cachoeira,Red,Women's Flyweight
05/11/2019,Raoni Barcelos,Carlos Huachin,Red,Bantamweight
05/11/2019,Talita Bernardo,Viviane Araujo,Blue,Women's Bantamweight
05/04/2019,Al Iaquinta,Donald Cerrone,Blue,Lightweight
05/04/2019,Derek Brunson,Elias Theodorou,Red,Middleweight
05/04/2019,Cub Swanson,Shane Burgos,Blue,Featherweight
05/04/2019,Brad Katona,Merab Dvalishvili,Blue,Bantamweight
05/04/2019,Walt Harris,Serghei Spivac,Red,Heavyweight
05/04/2019,Marc-Andre Barriault,Andrew Sanchez,Blue,Middleweight
05/04/2019,Macy Chiasson,Sarah Moras,Red,Women's Bantamweight
05/04/2019,Aiemann Zahabi,Vince Morales,Blue,Bantamweight
05/04/2019,Nordine Taleb,Kyle Prepolec,Red,Welterweight
05/04/2019,Kyle Nelson,Matt Sayles,Blue,Featherweight
05/04/2019,Arjan Bhullar,Juan Adams,Red,Heavyweight
05/04/2019,Mitch Gagnon,Cole Smith,Blue,Bantamweight
04/27/2019,Jacare Souza,Jack Hermansson,Blue,Middleweight
04/27/2019,Greg Hardy,Dmitrii Smoliakov,Red,Heavyweight
04/27/2019,Alex Oliveira,Mike Perry,Blue,Welterweight
04/27/2019,Glover Teixeira,Ion Cutelaba,Red,Light Heavyweight
04/27/2019,John Lineker,Cory Sandhagen,Blue,Bantamweight
04/27/2019,Roosevelt Roberts,Thomas Gifford,Red,Lightweight
04/27/2019,Ben Saunders,Takashi Sato,Blue,Welterweight
04/27/2019,Andrei Arlovski,Augusto Sakai,Blue,Heavyweight
04/27/2019,Carla Esparza,Virna Jandiroba,Red,Women's Strawweight
04/27/2019,Gilbert Burns,Mike Davis,Red,Lightweight
04/27/2019,Jim Miller,Jason Gonzalez,Red,Lightweight
04/27/2019,Angela Hill,Jodie Esquibel,Red,Women's Strawweight
04/27/2019,Court McGee,Dhiego Lima,Blue,Welterweight
04/20/2019,Alistair Overeem,Aleksei Oleinik,Red,Heavyweight
04/20/2019,Islam Makhachev,Arman Tsarukyan,Red,Lightweight
04/20/2019,Sergei Pavlovich,Marcelo Golm,Red,Heavyweight
04/20/2019,Roxanne Modafferi,Antonina Shevchenko,Red,Women's Flyweight
04/20/2019,Krzysztof Jotko,Alen Amedovski,Red,Middleweight
04/20/2019,Movsar Evloev,SeungWoo Choi,Red,Featherweight
04/20/2019,Sultan Aliev,Keita Nakamura,Red,Welterweight
04/20/2019,Alexander Yakovlev,Alex Da Silva,Red,Lightweight
04/20/2019,Marcin Tybura,Shamil Abdurakhimov,Blue,Heavyweight
04/20/2019,Gadzhimurad Antigulov,Michal Oleksiejczuk,Blue,Light Heavyweight
04/20/2019,Magomed Mustafaev,Rafael Fiziev,Red,Lightweight
04/13/2019,Max Holloway,Dustin Poirier,Blue,UFC Interim Lightweight Title
04/13/2019,Kelvin Gastelum,Israel Adesanya,Blue,UFC Interim Middleweight Title
04/13/2019,Eryk Anders,Khalil Rountree Jr.,Blue,Light Heavyweight
04/13/2019,Alan Jouban,Dwight Grant,Blue,Welterweight
04/13/2019,Ovince Saint Preux,Nikita Krylov,Blue,Light Heavyweight
04/13/2019,Jalin Turner,Matt Frevola,Blue,Lightweight
04/13/2019,Wilson Reis,Alexandre Pantoja,Blue,Flyweight
04/13/2019,Max Griffin,Zelim Imadaev,Red,Welterweight
04/13/2019,Boston Salmon,Khalid Taha,Blue,Bantamweight
04/13/2019,Curtis Millender,Belal Muhammad,Blue,Welterweight
04/13/2019,Montel Jackson,Andre Soukhamthath,Red,Bantamweight
04/13/2019,Lauren Mueller,Poliana Botelho,Blue,Women's Flyweight
04/13/2019,Brandon Davis,Randy Costa,Red,Bantamweight
03/30/2019,Edson Barboza,Justin Gaethje,Blue,Lightweight
03/30/2019,David Branch,Jack Hermansson,Blue,Middleweight
03/30/2019,Josh Emmett,Michael Johnson,Red,Featherweight
03/30/2019,Karolina Kowalkiewicz,Michelle Waterson-Gomez,Blue,Women's Strawweight
03/30/2019,Kennedy Nzechukwu,Paul Craig,Blue,Light Heavyweight
03/30/2019,Sodiq Yusuff,Sheymon Moraes,Red,Featherweight
03/30/2019,Marina Rodriguez,Jessica Aguilar,Red,Women's Strawweight
03/30/2019,Ross Pearson,Desmond Green,Blue,Lightweight
03/30/2019,Enrique Barzola,Kevin Aguilar,Blue,Featherweight
03/30/2019,Kevin Holland,Gerald Meerschaert,Red,Middleweight
03/30/2019,Ray Borg,Casey Kenney,Blue,Bantamweight
03/30/2019,Sabina Mazo,Maryna Moroz,Blue,Women's Flyweight
03/30/2019,Alex Perez,Mark De La Rosa,Red,Bantamweight
03/23/2019,Stephen Thompson,Anthony Pettis,Blue,Welterweight
03/23/2019,Curtis Blaydes,Justin Willis,Red,Heavyweight
03/23/2019,John Makdessi,Jesus Pinedo,Red,Lightweight
03/23/2019,Jussier Formiga,Deiveson Figueiredo,Red,Flyweight
03/23/2019,Luis Pena,Steven Peterson,Red,Featherweight
03/23/2019,Maycee Barber,JJ Aldrich,Red,Women's Flyweight
03/23/2019,Bryce Mitchell,Bobby Moffett,Red,Featherweight
03/23/2019,Marlon Vera,Frankie Saenz,Red,Bantamweight
03/23/2019,Alexis Davis,Jennifer Maia,Blue,Women's Flyweight
03/23/2019,Randa Markos,Angela Hill,Red,Women's Strawweight
03/23/2019,Ryan MacDonald,Chris Gutierrez,Blue,Bantamweight
03/23/2019,Eric Shelton,Jordan Espinosa,Blue,Flyweight
03/16/2019,Darren Till,Jorge Masvidal,Blue,Welterweight
03/16/2019,Leon Edwards,Gunnar Nelson,Red,Welterweight
03/16/2019,Volkan Oezdemir,Dominick Reyes,Blue,Light Heavyweight
03/16/2019,Nathaniel Wood,Jose Quinonez,Red,Bantamweight
03/16/2019,Danny Roberts,Claudio Silva,Blue,Welterweight
03/16/2019,Jack Marshman,John Phillips,Red,Middleweight
03/16/2019,Arnold Allen,Jordan Rinaldi,Red,Featherweight
03/16/2019,Marc Diakiese,Joe Duffy,Red,Lightweight
03/16/2019,Nicolae Negumereanu,Saparbeg Safarov,Blue,Light Heavyweight
03/16/2019,Danny Henry,Dan Ige,Blue,Featherweight
03/16/2019,Molly McCann,Priscila Cachoeira,Red,Women's Flyweight
03/16/2019,Mike Grundy,Nad Narimani,Red,Featherweight
03/09/2019,Derrick Lewis,Junior Dos Santos,Blue,Heavyweight
03/09/2019,Elizeu Zaleski dos Santos,Curtis Millender,Red,Welterweight
03/09/2019,Tim Means,Niko Price,Blue,Welterweight
03/09/2019,Blagoy Ivanov,Ben Rothwell,Red,Heavyweight
03/09/2019,Beneil Dariush,Drew Dober,Red,Lightweight
03/09/2019,Tim Boetsch,Omari Akhmedov,Blue,Middleweight
03/09/2019,Anthony Rocco Martin,Sergio Moraes,Red,Welterweight
03/09/2019,Marion Reneau,Yana Santos,Blue,Women's Bantamweight
03/09/2019,Grant Dawson,Julian Erosa,Red,Featherweight
03/09/2019,Maurice Greene,Jeff Hughes,Red,Heavyweight
03/09/2019,Louis Smolka,Matt Schnell,Blue,Bantamweight
03/09/2019,Alex Morono,Zak Ottow,Red,Welterweight
03/09/2019,Alex White,Dan Moret,Red,Lightweight
03/02/2019,Jon Jones,Anthony Smith,Red,UFC Light Heavyweight Title
03/02/2019,Tyron Woodley,Kamaru Usman,Blue,UFC Welterweight Title
03/02/2019,Robbie Lawler,Ben Askren,Blue,Welterweight
03/02/2019,Tecia Torres,Zhang Weili,Blue,Women's Strawweight
03/02/2019,Cody Garbrandt,Pedro Munhoz,Blue,Bantamweight
03/02/2019,Jeremy Stephens,Zabit Magomedsharipov,Blue,Featherweight
03/02/2019,Misha Cirkunov,Johnny Walker,Blue,Light Heavyweight
03/02/2019,Cody Stamann,Alejandro Perez,Red,Bantamweight
03/02/2019,Diego Sanchez,Mickey Gall,Red,Welterweight
03/02/2019,Edmen Shahbazyan,Charles Byrd,Red,Middleweight
03/02/2019,Gina Mazany,Macy Chiasson,Blue,Women's Bantamweight
03/02/2019,Polyana Viana,Hannah Cifers,Blue,Women's Strawweight
02/23/2019,Jan Blachowicz,Thiago Santos,Blue,Light Heavyweight
02/23/2019,Stefan Struve,Marcos Rogerio de Lima,Red,Heavyweight
02/23/2019,Gian Villante,Michal Oleksiejczuk,Blue,Light Heavyweight
02/23/2019,Liz Carmouche,Lucie Pudilova,Red,Women's Flyweight
02/23/2019,John Dodson,Petr Yan,Blue,Bantamweight
02/23/2019,Magomed Ankalaev,Klidson Abreu,Red,Light Heavyweight
02/23/2019,Dwight Grant,Carlo Pedersoli Jr.,Red,Welterweight
02/23/2019,Daniel Teymur,Chris Fishgold,Blue,Featherweight
02/23/2019,Veronica Hardy,Gillian Robertson,Blue,Women's Flyweight
02/23/2019,Damir Hadzovic,Marco Polo Reyes,Red,Lightweight
02/23/2019,Michel Prazeres,Ismail Naurdiev,Blue,Welterweight
02/23/2019,Rustam Khabilov,Diego Ferreira,Blue,Lightweight
02/23/2019,Damir Ismagulov,Joel Alvarez,Red,Lightweight
02/17/2019,Francis Ngannou,Cain Velasquez,Red,Heavyweight
02/17/2019,James Vick,Paul Felder,Blue,Lightweight
02/17/2019,Cortney Casey,Cynthia Calvillo,Blue,Women's Strawweight
02/17/2019,Alex Caceres,Kron Gracie,Blue,Featherweight
02/17/2019,Vicente Luque,Bryan Barberena,Red,Welterweight
02/17/2019,Andre Fili,Myles Jury,Red,Featherweight
02/17/2019,Jimmie Rivera,Aljamain Sterling,Blue,Bantamweight
02/17/2019,Benito Lopez,Manny Bermudez,Blue,Bantamweight
02/17/2019,Ashlee Evans-Smith,Andrea Lee,Blue,Women's Flyweight
02/17/2019,Scott Holtzman,Nik Lentz,Blue,Lightweight
02/17/2019,Renan Barao,Luke Sanders,Blue,Bantamweight
02/17/2019,Aleksandra Albu,Emily Whitmire,Blue,Women's Strawweight
02/09/2019,Israel Adesanya,Anderson Silva,Red,Middleweight
02/09/2019,Lando Vannata,Marcos Mariano,Red,Lightweight
02/09/2019,Rani Yahya,Ricky Simon,Blue,Bantamweight
02/09/2019,Montana De La Rosa,Nadia Kassem,Red,Women's Flyweight
02/09/2019,Jimmy Crute,Sam Alvey,Red,Light Heavyweight
02/09/2019,Devonte Smith,Dong Hyun Ma,Red,Lightweight
02/09/2019,Shane Young,Austin Arnett,Red,Featherweight
02/09/2019,Kai Kara-France,Raulian Paiva,Red,Flyweight
02/09/2019,Teruto Ishihara,Kyung Ho Kang,Blue,Bantamweight
02/09/2019,Callan Potter,Jalin Turner,Blue,Lightweight
02/09/2019,Wulijiburen,Jonathan Martinez,Blue,Bantamweight
02/02/2019,Raphael Assuncao,Marlon Moraes,Blue,Bantamweight
